c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/antlr/java8/Java8Lexer.tokens,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/antlr/java8/Java8Listener.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/antlr/java8/Java8Parser.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/attributes/NumberOfAttributes.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/cc/CCListener.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/cc/ClassLevelCyclomaticComplexity.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/cc/MethodLevelCyclomaticComplexity.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/cohesion/InterfaceDetectorListener.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/cohesion/LackOfCohesion.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/cohesion/MethodsPerAttributeListener.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/common/MethodsAndAttributesListener.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/loc/ClassLevelLinesOfCode.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/loc/LinesOfCodeListener.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/loc/MethodLevelLinesOfCode.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/methods/Method.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/metrics/methods/NumberOfMethods.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/output/PersistenceMechanism.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/ChangeSet.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/Commit.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/Committer.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/Modification.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/ModificationType.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCM.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMProcessor.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,ADD
c79c45449201edb2895f48144a3b29cdce7c6f47,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,pom.xml,MODIFY
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/ClassLevelCodeMetric.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/CodeMetric.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/MethodLevelCodeMetric.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/MetricException.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8.g4,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8.tokens,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8AntLRVisitor.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8AntlrFullMethodName.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8BaseListener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8Lexer.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8Lexer.tokens,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8Listener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/antlr/java8/Java8Parser.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/attributes/NumberOfAttributes.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cc/CCListener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cc/ClassLevelCyclomaticComplexity.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cc/MethodLevelCyclomaticComplexity.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cohesion/InterfaceDetectorListener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cohesion/LackOfCohesion.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cohesion/MethodsPerAttributeListener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/common/MethodsAndAttributesListener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/loc/ClassLevelLinesOfCode.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/loc/LinesOfCodeListener.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/loc/MethodLevelLinesOfCode.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/methods/Method.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/methods/NumberOfMethods.java,RENAME
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/ParserTestUtils.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/cc/ClassLevelCyclomaticComplexityTest.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/cc/MethodLevelCyclomaticComplexityTest.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/cohesion/LackOfCohesionTest.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/cohesion/MethodsPerAttributeListenerTest.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/common/MethodsAndAttributesListenerTest.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/loc/MethodLevelLinesOfCodeTest.java,ADD
d99086d5dbcfc1e09af0c618b2a9d0aef55f79a1,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/metrics/methods/NumberOfMethodsTest.java,ADD
678483863522c6fab771f26c2ef0832dcac06637,Maurício Aniche,Maurício Aniche,pom.xml,MODIFY
7400829a9cf2a4c9d55d88808116825e01ae01b5,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
1ff8640c33d0c8e1e9a7a9e16065427c3d24860a,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
1ff8640c33d0c8e1e9a7a9e16065427c3d24860a,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/Commit.java,MODIFY
1ff8640c33d0c8e1e9a7a9e16065427c3d24860a,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,MODIFY
1ff8640c33d0c8e1e9a7a9e16065427c3d24860a,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
1ff8640c33d0c8e1e9a7a9e16065427c3d24860a,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/git/GitRepositoryTest.java,ADD
1ff8640c33d0c8e1e9a7a9e16065427c3d24860a,Maurício Aniche,Maurício Aniche,src/test/resources/repo-1,ADD
447d0c0d50087dc4a0583598515dc62df5a18186,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,pom.xml,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example1.java,ADD
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/output/csv/CSVWriter.java,ADD
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/output/PersistenceMechanism.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/Commit.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMProcessor.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/CodeMetric.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/attributes/NumberOfAttributes.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cc/ClassLevelCyclomaticComplexity.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cc/MethodLevelCyclomaticComplexity.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/cohesion/LackOfCohesion.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/loc/ClassLevelLinesOfCode.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/loc/MethodLevelLinesOfCode.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/metrics/methods/NumberOfMethods.java,MODIFY
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/ClassLevelMetricProcessor.java,ADD
7a86be270aa13462b462c84c7b99216406b3e80b,Maurício Aniche,Maurício Aniche,src/main/resources/log4j.xml,ADD
ea28247ad9a8a51e9b45ddb216c36f9c5d5ae268,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example2.java,ADD
ea28247ad9a8a51e9b45ddb216c36f9c5d5ae268,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/MethodLevelMetricProcessor.java,ADD
f5f158ad9f4e379c11e7fe2f802e5de7fa769f6b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
f5f158ad9f4e379c11e7fe2f802e5de7fa769f6b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMProcessor.java,DELETE
f5f158ad9f4e379c11e7fe2f802e5de7fa769f6b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/ClassLevelMetricProcessor.java,MODIFY
f5f158ad9f4e379c11e7fe2f802e5de7fa769f6b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/MethodLevelMetricProcessor.java,MODIFY
f5f158ad9f4e379c11e7fe2f802e5de7fa769f6b,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/SCMProcessor.java,ADD
a77a37cdfc2679ea7ac02929f635ff8b6ebe68a6,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/output/csv/CSVWriter.java,MODIFY
a77a37cdfc2679ea7ac02929f635ff8b6ebe68a6,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
a77a37cdfc2679ea7ac02929f635ff8b6ebe68a6,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/persistence/PersistenceMechanism.java,RENAME
a77a37cdfc2679ea7ac02929f635ff8b6ebe68a6,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/ClassLevelMetricProcessor.java,MODIFY
a77a37cdfc2679ea7ac02929f635ff8b6ebe68a6,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/MethodLevelMetricProcessor.java,MODIFY
a77a37cdfc2679ea7ac02929f635ff8b6ebe68a6,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/SCMProcessor.java,MODIFY
a6cbb49bc195735d7e4ce9145b34d3f776f2e174,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example1.java,MODIFY
a6cbb49bc195735d7e4ce9145b34d3f776f2e174,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example2.java,MODIFY
a6cbb49bc195735d7e4ce9145b34d3f776f2e174,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/persistence/csv/CSVWriter.java,RENAME
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example1.java,MODIFY
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example2.java,MODIFY
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCM.java,MODIFY
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,MODIFY
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
7e91b0a3b794fa6078effd2dba079166f3b789dc,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/git/GitRepositoryTest.java,MODIFY
361b6a9713b88f09455d360395883ea0bdf05ed0,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
361b6a9713b88f09455d360395883ea0bdf05ed0,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,MODIFY
361b6a9713b88f09455d360395883ea0bdf05ed0,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
716c0f2a829b1630323fb31edf896f3eb7dec90e,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example3.java,ADD
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/AddsAndRemoves.java,ADD
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/Categories.java,ADD
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/CommittedTogether.java,ADD
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/SeleniumStudy.java,ADD
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/Utils.java,ADD
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/SourceCodeRepositorySearch.java,MODIFY
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/Modification.java,MODIFY
3b3756fe45ede3561a6116fe904f129674f89a00,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,MODIFY
6ab3fada545a2322d5f97c3a149f856bad895c20,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example1.java,MODIFY
6ab3fada545a2322d5f97c3a149f856bad895c20,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example2.java,MODIFY
6ab3fada545a2322d5f97c3a149f856bad895c20,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example3.java,MODIFY
6ab3fada545a2322d5f97c3a149f856bad895c20,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example4.java,ADD
6ab3fada545a2322d5f97c3a149f856bad895c20,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/SeleniumStudy.java,MODIFY
6ab3fada545a2322d5f97c3a149f856bad895c20,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/persistence/csv/CSVFile.java,RENAME
1aa7afc7616f0990e2cad9922de990636fe73449,Maurício Aniche,Maurício Aniche,cc.csv,ADD
1aa7afc7616f0990e2cad9922de990636fe73449,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example5.java,ADD
1aa7afc7616f0990e2cad9922de990636fe73449,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,MODIFY
1aa7afc7616f0990e2cad9922de990636fe73449,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,cc.csv,DELETE
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,out.csv,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,pom.xml,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example1.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example2.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example3.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example4.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/examples/Example5.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/examples/br/com/metricminer2/study/selenium/SeleniumStudy.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/MMOptions.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/MetricMiner2.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/Study.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/executor/DetailExecutor.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/executor/Executor.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/executor/ExecutorException.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/executor/StudyExecutor.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/persistence/PersistenceMechanismBuilder.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/persistence/PersistenceMechanismException.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SCMRepository.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SourceCodeRepositoryDetail.java,ADD
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/SourceCodeRepositoryStudy.java,RENAME
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/git/GitRepository.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/main/java/br/com/metricminer2/scm/processor/ClassLevelMetricProcessor.java,MODIFY
02a234753893c4a706eac87350ddeaced50d21d7,Maurício Aniche,Maurício Aniche,src/test/java/br/com/metricminer2/scm/SourceCodeRepositoryDetailTest.java,ADD
