f9cde1a0374e74c80fd23fc361e1d1c083962b44,Maurício Aniche
71e7fa9c33f3f7204a07613eb7345175cf1a00b6,Maurício Aniche
7738567dba5b56fd04038ea1f3f94a1f62d03cf1,Maurício Aniche
0067e9fe9719ae93ada88b759bc3c52c4b3fbada,Maurício Aniche
5be770c6ce8bd7673186952a9cfea3f7ceafb175,Maurício Aniche
fdbce347e2feb62c5458cb612b9d3c79a962c6d4,Maurício Aniche
e08961b356d25cfcb487182b6910f3d1c0fe6d08,Maurício Aniche
6ffc69e444a54f0dcbf53ba6a28c8fd02b8ef86d,Maurício Aniche
99837ca6588ed7456310e51173123aa71bcdf911,Maurício Aniche
d439f72a0b80b539b90d2abffb81bad6c8f899a3,Maurício Aniche
50d740f25b9850b98edee706d2234b4d7b887055,Maurício Aniche
b9f36eeb9403a3ca124ff43f5cae740aed057b0b,Maurício Aniche
631ed4e5fe785e516e51af9105204c96c2bc9fbe,Maurício Aniche
be0bbc213d5d70a42ce2cd8b40ddf6de4ca4db11,Maurício Aniche
7a60a54a4398f2b2ed2943b0d578054d431cdcdb,Maurício Aniche
7d8983e1dbbb1262784af13dc47ef1d5b41eb2a9,Maurício Aniche
d2c841adea050ce1f8e65ac4e82fc9248f66fa82,Maurício Aniche
6078c5b99e244cd83c804313e07fb56b782d709d,Maurício Aniche
866f164c0041b31f233945d38ac2b88d742180d8,Maurício Aniche
58cc4f929c996f4d863204deb76e4d4b2d16fc98,Maurício Aniche
9384784d8105c55cc7ab9d5e7e403465b505af01,Maurício Aniche
3c6f847889c1487f12e5460211e8466c2d2e3078,Maurício Aniche
fe2dcaf3f7901b9528d1543e5b90e62e5b49b787,Maurício Aniche
257be4373c0e85dfc16c8c082ae1c0824c17b273,Maurício Aniche
4a9d166b610e9ce65b5873540e23e26d11e80be1,Maurício Aniche
91bcd53d4b8896f959832e3bcc50c431fe834ff9,Maurício Aniche
afe9dc96a355f35ec7bee7e206377ba6beed6775,Maurício Aniche
eed1eb4cb3eb52a273908cf052f92849bd6ee546,Maurício Aniche
48f8ff02d23f72dcbadb18d55904340f5c8179be,Maurício Aniche
60c6b7e4376e7887838ce65dfe4af2ceec2be016,Maurício Aniche
c8d83837f7331035ecd7b7f8527b12ba2e618026,Maurício Aniche
4b2e5f23ecdac1b6cf8e36c1337d947f204bb977,Maurício Aniche
8202961ae483c714e7081557f95ed92dbbb62e16,Maurício Aniche
f5dc33acab6a35f6f0ef6203287841fcdda4bf2c,Maurício Aniche
239e4c59454c11bab90a8e47acdb960d5f6cdb7e,Maurício Aniche
522eb5e8e0c8f9b78b8569588552995dbac5841b,julianohaze
b50e6ba3e76968af520391d1e1c3e8d102cf8aac,julianohaze
c5f4c23dffb88b8461d61ec37be48a29785f6f44,Maurício Aniche
d8cf3b6ac5e0ae54f67de0bfd481493340986ebe,Maurício Aniche
7b22087a4f4487421c8a83778515a764f33830aa,julianosilva
2d41ad1dcb593ad803c8a91c3cec0c82d614c4ad,julianosilva
ede3fc1048c5df21e9ae5caff7b62b5ba3c0c0f5,Maurício Aniche
05e68cf292e875c87c9513c54b4bdc1a43a6e005,Maurício Aniche
9e7167c48537ae42712dae5a44d8fd7021d7e186,Maurício Aniche
b21d7a9b055c8a802ccd51e7c24ed4f1af3d8e76,Maurício Aniche
0a9a15c22f69c7a15891243811c8c0df6b987408,Maurício Aniche
009873b0580b09b33ba12e0df9793a7a1d721d92,Maurício Aniche
5cd15709dc6c12c7f1a3644173ba0cdf4be10dfe,Maurício Aniche
30ce1accbb8e7e141d5a701d97d56272ced7c051,Maurício Aniche
d2d08451fc72e0d66b0753aa6bf7d1a81eec8210,Maurício Aniche
7c8d93cbf8dbb95160a30d8e41d271c5bfb50532,Maurício Aniche
657a7c0ee1a61f0e033df248ce6574fabfd32e1f,Maurício Aniche
52b5c1d3686ee41ad6d8a639fc5d8c624d915c8b,Maurício Aniche
811fe63a8f564cfcdeeeb46610e9b77fc02f9ff4,Maurício Aniche
5571eb5175273f6dc776d48fbd2cbe88efaa68bf,Maurício Aniche
39a5901aec83c8ce88c3ec1ad0b2a309414dc18d,Maurício Aniche
c366da5b616dcf21a231ec79cacd61f9ad1407b2,Maurício Aniche
c2f4ddab5c203b3d7c013432d77ca434b13acd40,Maurício Aniche
278afcd8eaf460ed4a9583a5615cb954f882eac6,Maurício Aniche
e36ade4ab31e3e871a1e36ea76b722e0c2d1315a,Maurício Aniche
620c498014ee1df27d728765e6a3dcda17aeb0f1,Maurício Aniche
ac5ac4470a8f28c4a4e99a0ae7a13a1cafe7814d,Maurício Aniche
8e747bb74e6995ad52e8ad64208d3c2951765462,Maurício Aniche
85de1dce479c0fd24dc43a995101510b24850eb9,Maurício Aniche
9b4bd8f7bf98b8cddd3cbca61b16419df01f2ef8,Maurício Aniche
d904b81f9b19499da707b0389ecee59dd3152e2a,Maurício Aniche
a05a942978b91e0712a632d8107a8ff60f96bc5c,Maurício Aniche
898452868f26b0eece98dbcc127860f2215b4c04,Maurício Aniche
3ce7b672e5a75922857ac2015eeeb836b524d6d7,Maurício Aniche
1bf2d97c9a8822a6ae2645774076692c046df6bb,Maurício Aniche
0a954a60c26d38a7e3ec78ae85211eca61e1b6d3,Maurício Aniche
2a6585a5c6585a6e166716d93d7f8b19a075085b,Maurício Aniche
703c4448f5292ac75258012360c407f542f6ebd4,Maurício Aniche
d66c80f026824cc2170607d012d8eead84562909,Maurício Aniche
4421446def5a5715ea2d97577bb1ca535411ca15,Maurício Aniche
335a4df3dbf189c0b1c57a192a189bb4979d427e,Maurício Aniche
9fdaecb3797c9e8ddc8ba931a3a90e2742d04acb,Maurício Aniche
8940d31e1ece28c22e1a81fe7949ddbe86cd2ddc,Maurício Aniche
3615110070a772a76ab23f28815ad4a505d6804e,Maurício Aniche
ee548b524449132fc7c2c4fddbf09e648efbe096,Maurício Aniche
4163cd899b68543be7e0394b700145ee7cf1a642,Maurício Aniche
b374854510ac2def44b5a0106308a54d2f96c312,Maurício Aniche
43f7e380773fc30b91c791513d8509e563556c5d,Maurício Aniche
708d9bb7e2cd6bd29162d4430ce31f9720b4be75,Maurício Aniche
9eb6836fa6aa87800e254f9e46faa4bcc77407a9,Maurício Aniche
797ec523c70a935f06c0a7a666297db5ec46eaf5,Maurício Aniche
38b953bb9f8b8585e830ba7a610c87d70feb2f24,Maurício Aniche
610584456665d0993cba633910163d10ea1784f9,Luiz Wagner
a2e78eba0e16e8cd34672256891a10660c0faba9,Luiz Wagner
2b2388d8c8676280e70f16d8a35c36334f28ac25,GitHub
3ae6f7d275cda46d07932093722a89c1208854d0,Maurício Aniche
c56ab9660acecaf1651bee90835427a25b09569f,Maurício Aniche
ddfc46b29c41a87bae7afd0ccf40fb59a0ed2d1a,Maurício Aniche
1ae6c055516ff0db6c804790bfd50f7ea24b43c2,Maurício Aniche
a087622d6f4092473008eb22afab1609619ae61e,Maurício Aniche
ff8d0e9d1009453d03625546bfb8c1abcbfa743a,Maurício Aniche
530a3b14c87319d0a82b63231f1663e9e88b9526,GitHub
25c044e5a37ec0a99d32a7571276f6353574f392,GitHub
07eca55803ba4741f3f64d38265c2d1fd3fdacff,Sander van den Oever
6b923abee7f9ed8fdb614279c17404751711561f,Sander van den Oever
a62ff49933ab32b3ca0b228751b79f41a311c2b3,GitHub
0795164d1684d3621832a1e520baaa8d7bbcc344,GitHub
b7f38141ce5a78bfbc87c27f5b3cd052a90167e5,Maurício Aniche
68428dd3b21fef347ad0642e7ff0ecae86fa8b14,GitHub
8020caadba462be432a086d4ab70ccee54e583e5,Maurício Aniche
1baea35e513c209db5840218cc3b414a5b862cb7,Maurício Aniche
4b0cd802778c58d3b6a2baec629544ee3699134f,Maurício Aniche
cad41e46f332c6431f01bb8cb5e0ca755afef761,Maurício Aniche
ea8a59ce5363cdfff60f5b95ace68da7521f87c4,Maurício Aniche
321d119c51153345320abe559c4a1aa1c8f2d22c,Maurício Aniche
12e8f24c53c8cd344130dfc757c92b8820fc786e,Maurício Aniche
2c29a54daaa2ec270f140239db802a799a3933f8,Maurício Aniche
f28254ab0486555238468dd7b15552140625ddff,Maurício Aniche
151495b794f2680d5b85ffa83d842a84925e843e,Maurício Aniche
34c2d1ee2fafa47c235d2cce6c7094358f453bbf,Maurício Aniche
df4cfa30f23920c933df1e4b548b335c6467a77d,Maurício Aniche
ab91c14cf8d002e57e32441aeb897654bdeb1155,Maurício Aniche
eaec11655e004f3d1c2f55a51eea37575e9740d9,Maurício Aniche
993959329d03e4a783c0d65ead0353350666e2e3,Maurício Aniche
881544fd3a6625c5bc62531960fe3eb29e1fe69b,Maurício Aniche
b224bdf7e3693f0a62702a081069f76a9ff577af,Maurício Aniche
8d4bdd5b4078ec4d26bff07785262e9f25f60cec,Maurício Aniche
68282f9985fa995d77fb6057be0d30c8d193b8d6,Maurício Aniche
df0e4f0beeb56b1ad68f99bd1788def9fbb04f75,Maurício Aniche
c8aa3bc0b184178aca3404935e9da8e9a8a616b2,Maurício Aniche
44839c8202862c45c520c3dd8d6ceca416353e85,Maurício Aniche
ec5220901b4908e1193e8bcb08aaf081510ed656,Maurício Aniche
8da10ec2de9fc5e3981aca7169e2b229bdeb4aaa,Maurício Aniche
2a9e2598da01f2cf75bba2410fc6edffda6a2e97,Maurício Aniche
430f5683c9fe1a47c11cd621d123dba6968b2733,Maurício Aniche
f820fb119755b8d3ba6e3555c2866d67cd1fffe2,Maurício Aniche
abcd9276465e6e1ac852d6b8b51d5b4444b586b0,Maurício Aniche
960a2abf1b4e2ae39893d21947a73db11c5d82f6,Maurício Aniche
b1602f171a1a7936b9cd48ceac865b75bd8a432a,Maurício Aniche
8bdcec7ce3d40b8aecb8691e5ce1e9facc3761a5,Maurício Aniche
d45c4f8c77b8a1166f0b404564f3677ed5238663,Maurício Aniche
3846d91c8c6dffbcea0e30019598074e43c895f9,Maurício Aniche
1a0eb46ea606468d820eb61827bd4224fd517a2b,Maurício Aniche
6d4d7d9c66e71b2a9324e18b6e5c6da80661b303,Maurício Aniche
866678bd64e5a2743dac7fa06051d495abe2a368,Maurício Aniche
0b25dd969083d0e7118fc572ede2d40f9592b111,Maurício Aniche
f8431e822b36c4f11237927e72acfc03a8f50649,Maurício Aniche
85d807f3cce724d7937545749a7df5e6db5469d1,Maurício Aniche
d01364b1617d7bcfbaf3be82b55178d80759edab,Maurício Aniche
53a1d03bcf86c1fa5a4133196685fde6f38edd27,Maurício Aniche
90b9b135f53b43571ad3fff84a27a9afa3cdd90e,Maurício Aniche
5f4e12320457155a4567ea991f7887c8014cba6c,Maurício Aniche
c24e3af5e6ae47785065da9e1a35c2973c1244f3,Maurício Aniche
2eb1a58f6c9f06cd640a273678c59a2226e10edb,Maurício Aniche
daa147119484e741dc3aa9db0d4f53c404d89d6b,Maurício Aniche
25564ee47606fa0ad9de9404a84f8f4a78f25e2e,Maurício Aniche
913398eb20d9182e09fe4e07a283b6716b06804f,GitHub
27994102b6e4aa8c102a0d68df9c775b2b8882ca,Maurício Aniche
d341db7750beaf9c1ac93a178951abf7bfac4754,Maurício Aniche
598d82bb00a8493de1d3cb78570dcf994e2240f9,Maurício Aniche
9d747356975cc520d15da260a0063dfa1aaf3280,Maurício Aniche
960bbd73898332b1fe084d2004a1dbdb24e301fa,Maurício Aniche
7356062a0ff3e1bbd42babd3fbe73d73ba1c9929,Maurício Aniche
6079c8f4d1a6a5e4f835fb7b3911a8ae1aa9c6b6,Maurício Aniche
f53082b8ff1164055059382fcc399e84b3f4ce76,Maurício Aniche
0716c67295f0249eeade27285e7a9828ffcc08eb,Maurício Aniche
7a3725275314ae4aa45a33279c6c6d025ad65036,Maurício Aniche
161815bfb4764d9768d0db05b8864c2dd4fabc85,Maurício Aniche
495a28f6ef4b465a5ba872ade662ddc4b82883ec,Maurício Aniche
3db3a60fa4918affb7cc15356dd946f1ce815e61,Maurício Aniche
af7c1a14417c8eb5c70f706c36a808bf62600219,Maurício Aniche
c5421d183da6302bd3c3982e5468bac20cf4c21b,Maurício Aniche
90ee5ee1dedebadebced65128971961902d27ba4,Maurício Aniche
869b3baf2757409e3995fa41dd8ecef6926bcbd2,Maurício Aniche
7b65353a4dfc4ff0ebc16be44cc55383efa7e34d,Maurício Aniche
cd92205ebd64973bed8c89fd3371f41259667428,Maurício Aniche
281985913b9bb348cadfa99dd31b4a1bb2fec1ae,Maurício Aniche
4cc229046cbdd8d0b0c1497b9f9eb700fd5ff755,Maurício Aniche
7d9c6a3af6c16e3613e8ea3a90858bbd69a320a1,Maurício Aniche
8621ad66f6939de140fbb59aa58e250c79b39e78,Maurício Aniche
c96d1d7cb19b9bf3df99d1bf079f2129dfc2fcbc,Maurício Aniche
295af76bf16b3e6a2d6920bd3ba707ffdabc8cc2,Maurício Aniche
a2edb3a926beac5bb6564d5d53ce66ba7330824a,Maurício Aniche
2acd89e34fa93a8ff9ccc846747adbb498a616e2,Maurício Aniche
c3fad32bafed3b352ab9ea65530863cd9d922849,Maurício Aniche
780d2693f7f8bb420f28dcc2f5740708d9af8385,Maurício Aniche
f33703b8bbd79ddf58b533f21ed91dd62c467994,Maurício Aniche
b04d8bc4d0bc4a5599e0acdea4047908302aa69a,Maurício Aniche
223b1d0eee8d00eaa82a11f6445d4632ea780ccd,Maurício Aniche
eeb0511638839c5863e625fe5fbbed9b1bda98a3,Maurício Aniche
617c36aa2009749f745942c3a5555dfff9180deb,Maurício Aniche
68d46f3d7796dbf795b7bc9193178c88bbe47641,Maurício Aniche
f7fd24b1f522c4e0f5c40499b30028177b2701ea,Maurício Aniche
2be5e2e2ebd511194f0510ce5c0195a9f49e4d04,Maurício Aniche
10a765d486b3debd2fca3e6c7b3f1ed3e79f6fa6,Maurício Aniche
f75edb1087188b707c99ed9bc0576a64ee91fb96,Maurício Aniche
f885e0ed9d03f9f1426b4f173e06d3228a90b6d7,Maurício Aniche
32200a4e4d44d00f11583116bf93a234ad79f006,Maurício Aniche
6733625768ceabd83133d637f304b9b47bdb47dc,GitHub
01bde521fc232b289809079652f93d488e94d14e,GitHub
cb3f1013cb17a6894d3945f76d4974367aba5ead,Maurício Aniche
c069189f387002d799a442fe3d568a363eb81c4b,Maurício Aniche
3d964dd11891946e2561029476a844c48c8d7944,Maurício Aniche
87392b32b3bda895f39cec16988c53dc825eb8fb,Maurício Aniche
09adbaafb0320a82a7eb87bc6fe5f12f45a395ee,Mauricio Aniche
fe2bcf5f77559c54badb952de7757c0875e6ab3a,Mauricio Aniche
a7cecb27ea21d3285effb9731b666a0fac97df37,Mauricio Aniche
9e229ad7bd2c10de36a4b029f6769affa1472b56,Mauricio Aniche
52b66f84d3073c701137e37980f31ee80bdc069e,Mauricio Aniche
0ab3e1553d5332e6d2528e0271e4da9018d18e2f,Mauricio Aniche
948283ef82edf24ef7c0e1e15548ed90ee3ae73b,Mauricio Aniche
d4fa0dc76d8df10cfaebad0d8c52317d229e3430,Mauricio Aniche
b8aa9d04764a6cc7ed73169341298b64535b05f0,Mauricio Aniche
cd7d2c3689169d3b030ff51807ca6f4d3b3118c0,Maurício Aniche
8ac978632a6de9b50b2466a6bbf677c396bb6562,Mauricio Aniche
57b0b1a1ab39bf4831c8ef9016e76e1f9a3732b1,Mauricio Aniche
3b246db88ce70cdf6ec5cc6c6c662c036395052d,Maurício Aniche
80cae2f79f769d5e1f508acde09b7233b3fc29ef,Maurício Aniche
dfa7f009133fd0b02ed8b06eca7a88a050b1e3fb,Mauricio Aniche
02c8e9eca1a7773215c7275ecfeb5189e48ca276,Maurício Aniche
0f96f032fcf8e17c28d4665f57d02aa71da5ea57,Maurício Aniche
a92c0de01019070969cd854cc83a222c14dd049f,GitHub
4d73963898e1e867a081aed37bb781a5ea8cd9a3,Mauricio Aniche
8163806349022dd43e48126b0bd019c2d944d562,Mauricio Aniche
fce010eb6dfa1846ca31328edd5e4715b0e9bff7,Mauricio Aniche
8848b115d5b141df17710b6d1ce94401afdd54f2,Mauricio Aniche
672bd86b82ab7766d2694e960ef06e824e968459,Mauricio Aniche
89c0438ab70f16bb9179ef071d84f09953521015,Mauricio Aniche
f16e60faa1efc6ed1cb6ff1554311208985ed139,Mauricio Aniche
60e48cdde16fe4fc315c62975a631689bb3ed09a,Mauricio Aniche
61d4faec070a85401aa55c26e89dde3117d9c881,Maurício Aniche
d8621f5d383651b6b19eac9d095c6e323a04c757,Maurício Aniche
c4f752e58c57bf522a78fcd418c4a82434085abb,Maurício Aniche
dad5bd9d354aed10af1d2cbc19839217ea2e5212,Maurício Aniche
bd88aa7b1ebbc0a0a0d02bd2e93de1196c567192,Maurício Aniche
3bfaa01675f5d6064657c1a28bfdf4807c49b7e7,Maurício Aniche
a23a0fa7615d8058ee1b408891fdcb6f1c31eb8f,Maurício Aniche
eef65eb4dab02e3a4a333feceeadc1bef1d9f3c0,Maurício Aniche
7aab5f3507c8b759161d0f5c4799bd33a4ae4c23,Maurício Aniche
6c7ee7f3a8b99896c629956af9a0f2a0426cc1ad,Maurício Aniche
5548222ed5a58c8ae6a47a7c67a01dbb0d70098c,GitHub
5c72b1db7e250809e5c9c5208b68eb0abc6998df,Maurício Aniche
3e6d2bfdd95f2f706907bc7c990fcdf04991e2b7,GitHub
6a94a4668f94c87ab87f9a02f7266bc5cb9d8bed,GitHub
e87a08fc4d92034f149db062a6318a67689e724c,Mauricio Aniche
7dae47f856a99fab39e641d7adb6d1dfe089b810,Mauricio Aniche
46f145cf9d7da0db5b8c21b06cb67eb7079706ff,Mauricio Aniche
46dcdfe433b0791f5e9dcc1894a6889e09a2e575,GitHub
238073d2f51c288e1001d47f16896db60b7b1150,GitHub
ef4bec239c12643ec60d25b126874ae2057f16e3,Maurício Aniche
b3b6960357b30bd3976cc2426a2a0c3524270387,GitHub
262ff5ce8c7f137da7542290966cbce509e44142,Mauricio Aniche
c1219b0599ae49f87662e2874c9f229b42aece55,Mauricio Aniche
af6f982c7dcf2ba3ac69489b75e093fad35c7228,Mauricio Aniche
1bd96657de4ca7a64a0f264f674a11b2af90ff07,Mauricio Aniche
08271cab7e4827b2ede5b8e0717f7f2f85ac53b4,Maurício Aniche
9da5da27145d32db3ace06dc8506ef7d1abce21c,Maurício Aniche
f7b3ba7d64b48994d7486da5a11dc93a8fa17f0f,GitHub
17c29807e839b2c6d581ea54029b396b662e33a1,GitHub
4d24578db11305bbb81eb2012790f634e3c99943,Mauricio Aniche
b05e9590760a5c4106140ce53a6058c23ba1b4ec,Mauricio Aniche
036695c9b120da7a2f3dc97aca9e7be7f06217b6,Mauricio Aniche
f339861f55d2e858c21a2320d6326395f868d650,Mauricio Aniche
459db42d604e6816586317767aad78447b06eeee,Mauricio Aniche
b88328027f1e1bb4023b1d465b74f3a6aed1fde6,Mauricio Aniche
cb296c2912add5bb29fd9680474531a1e8fad3b6,Mauricio Aniche
530c742f89298bcecae7d80c1735a3d25b956480,Maurício Aniche
5ecbfeae5892d2087956f10a996f7e2e0de185dd,Mauricio Aniche
fbe73eee89a941c41d1acd84ddc992cf4fad2cfe,Mauricio Aniche
6394220d53ed26fb6a526a063a6a6d53dae23dc0,Mauricio Aniche
44f3d1ba92f55133163c79639c68582e43a3117d,Maurício Aniche
8d6601bd7dea63a98bf23bd979b8011c8099fc78,GitHub
3d36653b39cffd5107e23927fb0dec386b2669c3,GitHub
